5.100000000000000000e+03,1.020942718698643059e+00,2.916782424625513973e-02,1.091377946478314653e+00,7.487899285062830923e-02,1.057937471778132021e+00,5.522281185147508847e-02,2.362490776006597848e+00,3.467741645641794074e-02,8.952078440493227783e-14,5.405631727277875391e-14
2.268400000000000000e+04,1.079914456501137376e+00,3.347499775608211298e-02,1.131370113103184805e+00,5.264463659723583183e-02,1.113747791107744023e+00,3.858878449838655522e-02,2.459893932903651326e+00,5.507840280034490693e-02,2.693762308425080855e-13,2.224294906417878448e-13
1.008000000000000000e+05,1.194722537370398685e+00,5.782342797808631002e-02,1.234893811203073621e+00,4.522441829624110343e-02,1.215891403285786598e+00,5.863738696771019637e-02,2.704206731391605167e+00,5.598963902991160174e-02,4.005539682510372871e-13,4.092374583661233685e-13
4.484040000000000000e+05,1.561665770295076028e+00,6.075386949850276191e-02,1.687043681403156414e+00,3.586711985285864768e-02,1.577376319281756922e+00,1.845729686640091433e-02,3.148059053497854531e+00,1.512162068512932188e-02,8.832319012308690358e-13,7.276403370727652631e-13
2.002000000000000000e+06,4.031206363404635340e+00,1.301695890919030152e-01,4.724176302866544219e+00,2.744303088259056334e-01,4.194053466490004212e+00,9.125958029728795107e-02,7.503950416005682023e+00,1.130189169382101594e-01,1.503873644791326097e-12,1.184791726531477072e-12
