1.767500000000000000e+04,3.487782368087209983e-01,6.244464295558817962e-02,3.681333808111958428e-01,1.016928900822573617e-01,4.073713874211534747e-01,3.231066795800674463e-02,1.557921570108737885e+00,1.110950859952598846e-01,3.849375462900068299e-06,8.009586678719655145e-16
5.566900000000000000e+04,4.444497545016929396e-01,7.221827824422501207e-02,5.161378545919432792e-01,9.591734986066900726e-02,5.576432166039012595e-01,1.201125487831960631e-01,2.166088864498306066e+00,3.553558439375711919e-01,1.756814358332377263e-06,8.106476490106162710e-16
1.753010000000000000e+05,6.389217783929780348e-01,7.650811993340986272e-02,6.267130852094850990e-01,6.329974525506176786e-02,7.214024678338318841e-01,7.539018552230536407e-02,2.249668816803023219e+00,1.513307541888903596e-01,1.889726199334022305e-06,2.433914380246078200e-15
5.539920000000000000e+05,1.607238272496033460e+00,1.616211049960515900e-01,1.601095662626903504e+00,1.024130603200055084e-01,1.669603256008122205e+00,1.032292512871631207e-01,3.923852215509396224e+00,2.296896642516416953e-01,1.487956566760468696e-06,1.135660689430438948e-15
1.751750000000000000e+06,6.433194073021877735e+00,3.158240098999675616e-01,6.685975286597385825e+00,6.474092458577408449e-01,6.867890685331076384e+00,5.690040511411554869e-01,1.119123331099981478e+01,8.107450565260841957e-01,1.207459325282849739e-06,1.819818450807554956e-14
